file,location,frequency,status,error,header_found,rows_after_datetime_parse,mapped_columns_count,missing_cells,rows_with_missing,invalid_negative,invalid_gt500,duplicate_timestamps,irregular_gaps
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\Feb 2024\DCR BHATAGAON (RAIPUR)_ HourlY.-2024.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\Feb 2024\DCR Bhatagaon _ QUAT -2024 - Copy.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\Jan 2024\DCR BHATAGAON (RAIPUR)_ HourlY.-2024.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\JULY 2024\DCR Bhatagaon (RAIPUR)_ Hourly JULY.-2024.xlsx,Bhatagaon,Hourly,ok,,True,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\JULY 2024\DCR BHATAGAON _ QUAT -JULY 2024.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\JUNE 2024\DCR BHATAGAON (RAIPUR)_ HourlY.-2023.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\JUNE 2024\DCR Bhatagaon _ QUAT -2024.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\MARCH 2024\DCR BHATAGAON (RAIPUR)_ HourlY 2024.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\MARCH 2024\DCR Bhatagaon _ QUAT -2024.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\MAY 2024\DCR BHATAGAON (RAIPUR)_ HourlY.-2024.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\MAY 2024\DCR Bhatagaon _ QUAT -2024.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,72.0,36.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\NOV 2024\DCR BHATAGAON (RAIPUR)_ Hourly -2024.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,12.0,6.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\NOV 2024\DCR BHATAGAON _ QUAT -2024.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,18.0,9.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\OCT 2024\DCR BHATAGAON (RAIPUR)_ Hourly -2024.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\OCT 2024\DCR BHATAGAON _ QUAT -2024.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\SEPT 2024\DCR BHATAGAON (RAIPUR)_ Hourly -2024.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2024\SEPT 2024\DCR BHATAGAON _ QUAT -2024.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\APRIL 2025\DCR BHATAGAON (RAIPUR)_ Hourly  APR-2025.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,75.0,23.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\APRIL 2025\DCR BHATAGAON _ QUAT -2025.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,316.0,95.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\AUG -25\DCR BHATAGAON (RAIPUR)_ Hourly AUG -2025.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,11.0,5.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\AUG -25\DCR BHATAGAON _ QUAT - AUG-2025.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,35.0,20.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\Dec. 2025\Hourly -2025 (1).xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\Dec. 2025\Quat. -2025 (2).xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\FAB 2025\DCR BHATAGAON (RAIPUR)_ Hourly FEB-2025.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\FAB 2025\DCR BHATAGAON _ QUAT -2025.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\JAN 2025\DCR BHATAGAON (RAIPUR)_ Hourly JAN-2024.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,96.0,12.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\JAN 2025\DCR BHATAGAON _ QUAT -2024.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,408.0,51.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\JULY 2025\DCR BHATAGAON  Hourly -2025.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\JULY 2025\DCR BHATAGAON (RAIPUR)_ Hourly -2025.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\JULY 2025\DCR BHATAGAON _ QUAT -2025.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\JUN 2025\DCR BHATAGAON _ HOU.2025.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\JUN 2025\DCR BHATAGAON _ QUAT -H 2025.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\MARCH 2025\DCR BHATAGAON (RAIPUR)_ Hourly MAR -2025.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\MARCH 2025\DCR BHATAGAON _ QUAT -2025.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\MAY 2025\DCR BHATAGAON (RAIPUR)_ Hourly -2025.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,29.0,4.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\MAY 2025\DCR BHATAGAON _ QUAT -2025.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,142.0,19.0,0.0,3.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\NOV. 2025\NOV. Hourly -2025.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\NOV. 2025\NOV. QUAT -2025.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\Oct. 2025\Oct.  QUAT -2025.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\Oct. 2025\Oct._ Hourly -2025.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\Sep. 2025\DCR BHATAGAON (RAIPUR)_ Hourly -2024.xlsx,Bhatagaon,Hourly,ok,,True,23.0,12.0,4.0,3.0,0.0,1.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2025\Sep. 2025\DCR BHATAGAON _ QUAT -2024.xlsx,Bhatagaon,Quarterly,ok,,True,95.0,12.0,32.0,25.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2026\january 2026\JAN. Hourly -2025.xlsx,Bhatagaon,Hourly,clean_failed,clean_file_none,True,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2026\january 2026\JAN. QUAT -2025.xlsx,Bhatagaon,Quarterly,clean_failed,clean_file_none,True,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2022\july 2022\DCR of bhatagaon QUAT hourly till date on 31st July-2022 (1).xlsb,Bhatagaon,Quarterly,ok,,True,95.0,12.0,95.0,95.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\Bhatagaon DCR\DCR bhatagaon\DCR 2022\SEP 2022\DCR of bhatagaon_ Hourly - sep.-2022.xlsb,Bhatagaon,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0
